ts_ms,roll_deg,pitch_deg,yaw_deg,wx_dps,wy_dps,wz_dps,ax_g,ay_g,az_g
137397,-0.26,-1.48,147.01,-0.55,-2.81,38.94,0.021,0.011,0.953
137467,-0.21,-1.51,149.67,0.73,0.55,37.35,0.036,0.031,0.985
137467,-0.21,-1.51,149.67,0.73,0.55,37.35,0.036,0.031,0.985
137538,-0.15,-1.55,152.26,-0.31,-0.73,36.99,0.02,0.036,0.97
137588,-0.12,-1.57,154.04,-0.06,-0.31,36.87,0.036,0.042,1.024
137608,-0.08,-1.59,154.76,-0.06,-1.53,35.77,0.028,0.044,1.003
137658,-0.08,-1.56,156.46,-0.79,-0.37,34.61,0.031,0.043,1.019
137679,-0.08,-1.57,157.14,0.67,-0.73,33.2,0.023,-0.002,0.985
137759,-0.05,-1.58,159.81,0.18,1.77,32.71,-0.001,0.014,0.989
137759,-0.05,-1.58,159.81,0.18,1.77,32.71,-0.001,0.014,0.989
137818,-0.07,-1.57,161.82,0.98,1.53,32.84,0.026,0.017,1.004
137829,-0.06,-1.55,162.15,0.98,1.53,32.84,0.026,0.017,1.004
137888,-0.09,-1.59,164.26,0.31,-0.18,35.28,0.052,0.01,0.996
137938,-0.13,-1.53,166.06,0.12,-0.79,36.68,0.048,0.001,0.984
137969,-0.21,-1.55,167.17,-0.55,-0.12,36.8,0.03,-0.04,0.985
138020,-0.28,-1.53,168.96,0.43,0.92,37.29,0.037,-0.029,0.99
138049,-0.34,-1.54,170.01,-1.34,-1.4,33.81,0.012,-0.002,1.008
138099,-0.47,-1.47,171.68,-1.22,-2.2,33.75,0.035,0,1.02
138149,-0.56,-1.39,173.13,-2.14,-1.28,26.79,-0.044,-0.036,0.984
138139,-0.52,-1.42,172.86,-2.14,-1.28,26.79,-0.044,-0.036,0.984
138229,-0.6,-1.14,174.66,-1.53,-1.46,14.22,-0.033,-0.001,1.03
138229,-0.6,-1.14,174.66,-1.53,-1.46,14.22,-0.033,-0.001,1.03
138299,-0.76,-0.93,175.01,1.1,-0.67,-2.75,-0.026,-0.052,0.979
138489,-0.74,-0.68,172.56,-0.92,-0.92,-20.26,0.003,0.021,1.02
138540,-0.62,-0.65,171.47,-1.22,1.71,-22.64,0.012,0.037,0.967
138510,-0.69,-0.67,172.15,-0.37,1.65,-20.63,0.022,0.027,0.996
138500,-0.71,-0.68,172.35,-0.37,1.65,-20.63,0.022,0.027,0.996
138500,-0.71,-0.68,172.35,-0.37,1.65,-20.63,0.022,0.027,0.996
138500,-0.71,-0.68,172.35,-0.37,1.65,-20.63,0.022,0.027,0.996
138690,-0.15,-0.77,168.32,1.77,0.31,-17.4,0.047,0.028,0.991
138741,-0.07,-0.85,167.55,0.85,0.06,-14.22,0.026,0.032,0.998
138741,-0.07,-0.85,167.55,0.85,0.06,-14.22,0.026,0.032,0.998
138750,-0.04,-0.85,167.4,0.85,0.06,-14.22,0.026,0.032,0.998
138750,-0.04,-0.85,167.4,0.85,0.06,-14.22,0.026,0.032,0.998
138893,0.11,-1.14,166.24,0.18,-0.79,-3.66,0.052,0.037,1.015
138893,0.11,-1.14,166.24,0.18,-0.79,-3.66,0.052,0.037,1.015
138930,0.12,-1.2,166.24,-0.31,-1.53,0.92,0.039,0.023,1
138940,0.11,-1.21,166.28,-0.67,1.1,4.03,0.068,0.001,0.997
138940,0.11,-1.21,166.28,-0.67,1.1,4.03,0.068,0.001,0.997
139011,0.09,-1.33,166.81,-0.37,0.98,9.58,0.064,-0.014,0.973
139161,-0.18,-1.65,169.89,0.37,-1.65,29.85,0.05,-0.023,0.972
139151,-0.16,-1.63,169.59,-0.37,0.55,26.86,0.057,-0.045,0.98
139161,-0.18,-1.65,169.89,0.37,-1.65,29.85,0.05,-0.023,0.972
139171,-0.19,-1.68,170.19,0.37,-1.65,29.85,0.05,-0.023,0.972
139251,-0.35,-1.77,172.91,-0.73,-1.28,36.8,0.049,-0.026,0.974
139241,-0.32,-1.75,172.55,-0.73,-1.28,36.8,0.049,-0.026,0.974
139251,-0.35,-1.77,172.91,-0.73,-1.28,36.8,0.049,-0.026,0.974
139402,-0.46,-1.65,178.87,-1.46,2.93,37.54,-0.001,0.024,1.025
139411,-0.47,-1.6,179.24,-1.46,2.93,37.54,-0.001,0.024,1.025
139402,-0.46,-1.65,178.87,-1.46,2.93,37.54,-0.001,0.024,1.025
139462,-0.51,-1.61,-178.95,-1.4,-1.95,35.28,0.024,0.028,1
139411,-0.47,-1.6,179.24,-1.46,2.93,37.54,-0.001,0.024,1.025
139542,-0.43,-1.52,-176.38,0.31,1.89,29.72,0.035,0.058,0.999
139532,-0.46,-1.53,-176.68,0,-1.46,30.21,-0.025,0.024,0.976
139552,-0.4,-1.5,-176.08,0.31,1.89,29.72,0.035,0.058,0.999
139642,-0.16,-1.36,-173.88,0.61,-0.85,19.41,-0.003,0.026,0.988
139662,-0.13,-1.32,-173.52,0.06,0.06,17.33,-0.025,0.021,0.997
139673,-0.12,-1.29,-173.34,0.06,0.06,17.33,-0.025,0.021,0.997
139742,-0.07,-1.22,-172.33,0.12,-0.49,11.17,-0.02,0.018,0.989
139773,-0.04,-1.2,-172.01,0.43,-0.31,10.01,0.018,0.003,1.004
139822,-0.05,-1.09,-171.77,0.31,-0.37,3.11,-0.012,-0.005,0.993
139833,-0.05,-1.08,-171.74,0.31,-0.37,3.11,-0.012,-0.005,0.993
139902,-0.13,-0.99,-171.96,0.49,0.18,-5.98,-0.003,-0.033,1.002
139913,-0.14,-0.98,-172.02,0.49,0.18,-5.98,-0.003,-0.033,1.002
139983,-0.26,-0.87,-172.9,-0.49,-2.14,-17.15,-0.018,-0.043,1.018
139983,-0.26,-0.87,-172.9,-0.49,-2.14,-17.15,-0.018,-0.043,1.018
140043,-0.41,-0.75,-174.14,-0.06,-0.55,-25.09,-0.039,-0.043,0.999
140093,-0.55,-0.6,-175.75,-0.18,0.55,-37.96,-0.049,-0.044,1.017
140113,-0.58,-0.55,-176.54,-0.24,-2.01,-41.38,-0.047,-0.045,0.955
140163,-0.59,-0.46,-178.85,0,0.98,-49.38,-0.032,-0.017,1.014
140223,-0.53,-0.38,178.04,0.92,0.31,-53.16,-0.012,0.012,0.93
140223,-0.53,-0.38,178.04,0.92,0.31,-53.16,-0.012,0.012,0.93
140285,-0.4,-0.36,174.75,-0.92,1.46,-54.81,0.024,0.035,0.97
140354,-0.24,-0.56,171.25,-0.49,-1.77,-45.41,0.046,0.042,1.008
140354,-0.24,-0.56,171.25,-0.49,-1.77,-45.41,0.046,0.042,1.008
140414,-0.1,-0.73,168.73,-0.92,-1.77,-39.61,0.036,0.032,1.019
140434,-0.07,-0.76,167.96,-0.37,0.79,-37.29,0.032,0.032,0.962
140494,0.08,-0.95,165.98,-0.31,-1.16,-27.65,0.031,0.043,1.01
140504,0.1,-0.97,165.7,-0.31,-1.16,-27.65,0.031,0.043,1.01
140564,0.25,-1.14,164.39,-0.92,1.65,-17.33,0.055,0.034,0.998
140625,0.38,-1.32,163.67,-1.04,0.79,-8.48,0.092,0.028,0.995
140634,0.4,-1.36,163.62,0.55,-1.28,-5.19,0.059,0.027,1.004
140694,0.44,-1.52,163.7,-0.06,1.46,5.92,0.092,0.013,1.005
140744,0.42,-1.64,164.23,1.16,0.85,13.67,0.062,0.004,1.01
140754,0.41,-1.66,164.39,-0.24,0.92,16.05,0.083,-0.014,0.973
140824,0.29,-1.74,165.77,0.31,1.59,22.71,0.083,-0.024,1
140814,0.31,-1.73,165.54,0.31,1.59,22.71,0.083,-0.024,1
140895,0.14,-1.85,167.87,0.06,0.37,34.42,0.062,-0.029,0.966
140945,0,-1.92,169.73,-0.85,0.06,38.7,0.044,-0.02,0.999
140955,-0.03,-1.93,170.15,-1.1,0.79,41.75,0.071,-0.007,1.027
141015,-0.14,-1.98,172.78,0.67,0.92,44.92,0.041,-0.008,0.962
141055,-0.2,-1.95,174.67,0.31,0.73,46.81,0.027,0.009,1.001
141095,-0.26,-1.97,176.63,0.49,-1.28,49.87,0.052,0.012,0.97
141125,-0.29,-1.99,178.14,-0.24,1.1,50.6,0.056,0.005,0.977
141175,-0.36,-2.01,-179.32,-0.37,-3.23,49.32,0.003,-0.021,0.982
141205,-0.32,-1.96,-177.86,1.28,1.83,48.03,0.016,0.053,0.973
141265,-0.29,-1.84,-175.21,-0.92,0.49,41.32,-0.013,0.027,1.04
141276,-0.26,-1.81,-174.81,0.98,-0.31,39.55,-0.021,0.037,1.008
141346,-0.25,-1.57,-172.41,-0.61,1.1,29.91,-0.029,0.043,1.002
141346,-0.25,-1.57,-172.41,-0.61,1.1,29.91,-0.029,0.043,1.002
141416,-0.29,-1.43,-170.88,-0.37,-2.14,16.97,-0.031,-0.006,1.001
141456,-0.29,-1.31,-170.4,-1.04,-0.92,7.08,-0.005,0.024,0.999
141476,-0.27,-1.29,-170.27,-0.06,0.31,6.41,-0.012,0.009,0.986
141547,-0.37,-1.14,-170.18,-0.55,-1.34,-2.38,-0.033,-0.024,0.982
141556,-0.37,-1.12,-170.23,-0.37,-0.31,-5.07,-0.025,-0.009,0.994
141616,-0.44,-1.05,-170.72,1.16,1.04,-12.21,0.014,-0.021,1.019
141616,-0.44,-1.05,-170.72,1.16,1.04,-12.21,0.014,-0.021,1.019
141677,-0.57,-0.9,-171.73,0.18,1.1,-20.63,-0.037,-0.063,0.942
141746,-0.71,-0.67,-173.77,0.12,0.06,-35.28,-0.071,-0.077,0.999
141756,-0.71,-0.64,-174.17,2.14,0.55,-40.22,-0.042,-0.064,0.947
141817,-0.69,-0.47,-176.99,0.49,-0.55,-52.61,-0.045,-0.008,1.037
141817,-0.69,-0.47,-176.99,0.49,-0.55,-52.61,-0.045,-0.008,1.037
141878,-0.59,-0.3,179.52,0.24,2.81,-60.49,-0.02,0.019,1.033
141937,-0.45,-0.27,175.72,-0.06,0.49,-62.87,-0.006,0.053,0.981
141957,-0.38,-0.29,174.46,1.16,-0.43,-63.54,0.02,0.028,0.948
142028,-0.11,-0.6,170.43,1.1,-2.87,-54.38,0.043,0.054,1.024
142028,-0.11,-0.6,170.43,1.1,-2.87,-54.38,0.043,0.054,1.024
142087,0.12,-0.72,167.39,1.89,-0.12,-49.01,0.035,0.044,0.944
142147,0.34,-0.96,164.87,-0.67,-2.62,-38.7,0.049,0.059,1.007
142147,0.34,-0.96,164.87,-0.67,-2.62,-38.7,0.049,0.059,1.007
142207,0.55,-1.21,163.06,-1.16,1.28,-26.79,0.086,0.062,0.987
142267,0.74,-1.47,162.06,0.92,-0.49,-13.49,0.091,0.039,0.989
142277,0.77,-1.52,161.98,0.73,0,-7.87,0.101,0.047,1.003
142338,0.83,-1.71,161.93,0.06,0.12,5.8,0.065,0.033,0.995
142368,0.84,-1.79,162.14,0.18,0.85,7.39,0.09,0.017,0.999
142438,0.73,-1.94,163.28,0.06,2.08,20.51,0.078,-0.007,0.994
142428,0.74,-1.93,163.08,-0.18,0.79,19.59,0.039,-0.003,1.001
142498,0.58,-2.01,164.72,0.85,2.32,27.47,0.092,-0.04,1
142508,0.58,-2.01,164.72,0.85,2.32,27.47,0.092,-0.04,1
142579,0.39,-2.19,167.37,0.37,-0.61,39.61,0.091,-0.013,0.975
142588,0.37,-2.22,167.76,0.37,-0.61,39.61,0.091,-0.013,0.975
142658,0.22,-2.29,170.85,0.73,1.28,47.91,0.076,0.004,1.004
142708,0.12,-2.31,173.33,-0.18,-0.24,49.01,0.046,-0.005,1.005
142738,0.07,-2.3,174.84,-0.73,-1.46,50.9,0.059,0.02,0.996
142789,0.02,-2.36,177.41,-0.55,-1.4,52.55,0.062,0.019,0.973
142799,0,-2.37,177.92,-1.71,-1.89,51.39,0.019,0.035,0.967
142849,-0.03,-2.41,-179.57,0.55,-3.23,50.29,0.037,0.049,1.017
142860,-0.02,-2.38,-179.09,0.73,2.08,47.85,0.022,0.037,0.967
142929,0.06,-2.2,-175.97,1.04,0.92,41.5,-0.011,0.026,0.989
142979,0.14,-2.11,-174.1,1.46,1.71,35.1,-0.005,0.031,1.009
142999,0.16,-2.06,-173.45,-0.18,0,30.52,0.01,0.034,0.966
143059,0.18,-1.92,-171.83,-0.37,0.49,20.2,-0.018,0.015,1.008
143069,0.18,-1.88,-171.63,-0.37,0.49,20.2,-0.018,0.015,1.008
143139,0.2,-1.65,-170.76,-0.61,0.12,5.86,-0.052,0.007,0.994
143179,0.19,-1.55,-170.67,-0.98,-1.28,-0.49,0.003,0.003,0.992
143219,0.13,-1.44,-170.85,-0.49,-2.56,-8.24,-0.046,-0.045,0.985
143219,0.13,-1.44,-170.85,-0.49,-2.56,-8.24,-0.046,-0.045,0.985
143290,-0.01,-1.22,-171.92,-0.24,-0.67,-20.08,-0.039,-0.041,1.021
143350,-0.15,-1.03,-173.57,-0.24,-0.43,-31.8,-0.023,-0.032,1.041
143350,-0.15,-1.03,-173.57,-0.24,-0.43,-31.8,-0.023,-0.032,1.041
143410,-0.28,-0.81,-176.12,-1.22,-0.61,-46.33,-0.035,-0.023,1.05
143450,-0.29,-0.7,-178.27,0.98,-0.24,-55.6,-0.039,-0.034,0.936
143490,-0.29,-0.55,179.32,-0.12,-0.37,-61.22,-0.039,0.012,1.059
143540,-0.24,-0.47,176.07,-1.77,0.79,-65.31,0.015,0.033,1.027
143550,-0.23,-0.47,175.41,-1.77,0.79,-65.31,0.015,0.033,1.027
143610,-0.19,-0.49,171.64,-3.11,0.61,-61.16,0.047,0.048,0.978
143660,-0.08,-0.64,168.82,-0.55,-1.65,-53.89,0.044,0.048,0.964
143670,-0.04,-0.68,168.28,-0.55,-1.65,-53.89,0.044,0.048,0.964
143740,0.11,-0.83,164.97,-0.18,-1.59,-41.02,0.079,0.059,0.965
143751,0.15,-0.89,164.56,-0.18,-1.59,-41.02,0.079,0.059,0.965
143821,0.32,-1.14,162.21,-0.06,-3.11,-25.33,0.119,0.047,1.008
143872,0.42,-1.36,161.2,-0.67,-1.4,-17.15,0.107,0.037,1.003
143872,0.42,-1.36,161.2,-0.67,-1.4,-17.15,0.107,0.037,1.003
143942,0.53,-1.61,160.75,0.37,-1.16,2.62,0.079,0.048,1.006
143942,0.53,-1.61,160.75,0.37,-1.16,2.62,0.079,0.048,1.006
144021,0.52,-1.79,161.49,0.37,0.49,16.66,0.078,-0.024,0.969
144051,0.48,-1.84,162.01,0.12,-0.06,17.82,0.051,0.008,1.006
144081,0.41,-1.92,162.7,-1.16,0,24.17,0.08,-0.028,1.021
144141,0.25,-2.02,164.44,1.1,0.12,34.18,0.058,-0.038,1.015
144141,0.25,-2.02,164.44,1.1,0.12,34.18,0.058,-0.038,1.015
144212,0.08,-2.16,167.15,0.31,0.43,42.18,0.052,-0.013,1.001
144271,-0.02,-2.27,169.95,0.31,-0.92,48.52,0.077,-0.002,1.01
144282,-0.02,-2.26,170.46,2.38,3.17,50.6,0.075,-0.012,1.015
144332,-0.02,-2.26,173.1,2.32,2.62,52.98,0.041,0.012,0.973
144342,-0.04,-2.25,173.64,0.37,0.79,54.2,0.029,-0.008,0.967
144422,-0.09,-2.14,177.89,-1.77,2.2,51.15,0.01,0.046,1.021
144432,-0.1,-2.1,178.4,-1.77,2.2,51.15,0.01,0.046,1.021
144494,-0.17,-2.01,-178.71,-1.4,-0.43,44.07,-0.003,0.021,0.959
144502,-0.15,-1.98,-178.3,0.79,-0.67,41.44,-0.022,0.05,0.987
144583,0.03,-1.75,-175.34,2.14,2.08,32.17,-0.006,0.061,0.984
144612,0.06,-1.65,-174.48,-1.22,-0.12,26.98,-0.03,0.022,0.994
144642,0.11,-1.6,-173.71,0.43,0.31,24.11,0.015,0.031,0.983
144723,0.18,-1.44,-172.1,0.55,1.34,13.55,-0.025,-0.016,0.996
144723,0.18,-1.44,-172.1,0.55,1.34,13.55,-0.025,-0.016,0.996
144783,0.18,-1.26,-171.5,0.55,0.18,4.94,-0.05,-0.01,1
144793,0.18,-1.22,-171.45,0.55,0.18,4.94,-0.05,-0.01,1
144853,0.14,-1.07,-171.49,-0.12,1.65,-3.91,-0.01,-0.017,1.006
144914,0.08,-0.94,-172.03,0.55,0.85,-12.21,-0.016,-0.018,0.981
144914,0.08,-0.94,-172.03,0.55,0.85,-12.21,-0.016,-0.018,0.981
144993,-0.04,-0.74,-173.61,-0.67,1.71,-24.41,-0.016,-0.02,1.037
144993,-0.04,-0.74,-173.61,-0.67,1.71,-24.41,-0.016,-0.02,1.037
145053,-0.18,-0.47,-175.54,0.31,-0.06,-36.99,-0.069,-0.046,1.044
145093,-0.2,-0.42,-177.23,0.37,-1.28,-43.82,-0.021,-0.028,1.013
145133,-0.24,-0.34,-179.18,-0.98,0.37,-49.5,-0.033,-0.014,0.97
145173,-0.19,-0.35,178.79,1.28,-0.06,-52,0,0.005,0.988
145214,-0.11,-0.31,176.69,1.28,0.49,-52.43,-0.003,0.044,1.023
145264,-0.03,-0.35,174.1,0.85,-0.55,-50.66,0.012,0.035,0.945
145274,0,-0.36,173.59,0.85,-0.55,-50.66,0.012,0.035,0.945
145334,0.13,-0.6,170.9,0,-1.89,-42.3,0.037,0.049,0.981
145345,0.14,-0.63,170.5,-1.28,-1.16,-40.47,0.033,0.042,0.962
145434,0.3,-0.85,167.26,-1.46,-1.4,-30.82,0.042,0.046,0.995
145444,0.34,-0.86,166.96,-0.67,0.79,-30.03,0.044,0.064,1.002
145496,0.48,-0.96,165.58,-1.16,0.31,-26.12,0.079,0.055,0.985
145496,0.48,-0.96,165.58,-1.16,0.31,-26.12,0.079,0.055,0.985
145554,0.64,-1.16,164.45,0.06,-0.24,-16.3,0.086,0.052,1.004
145624,0.73,-1.36,163.97,0.24,1.71,-1.28,0.069,0.024,0.987
145624,0.73,-1.36,163.97,0.24,1.71,-1.28,0.069,0.024,0.987
145705,0.69,-1.57,164.38,-0.49,0.49,11.9,0.054,0.007,0.995
145705,0.69,-1.57,164.38,-0.49,0.49,11.9,0.054,0.007,0.995
145765,0.6,-1.66,165.31,0.06,1.89,21,0.066,-0.038,0.971
145815,0.48,-1.74,166.43,-0.12,0,24.17,0.043,0,0.975
145845,0.39,-1.76,167.28,0.31,1.34,29.3,0.066,-0.012,1.027
145895,0.23,-1.88,168.88,0.24,1.83,33.08,0.07,-0.044,0.965
145905,0.21,-1.9,169.23,-0.49,-0.55,35.22,0.048,0.012,0.998
145965,0.1,-1.97,171.6,-0.49,0.85,42.48,0.063,-0.027,0.976
146015,0.01,-1.96,173.8,-0.61,0.92,45.72,0.048,0,1.012
146025,0,-1.98,174.26,0.98,-0.24,45.78,0.063,0.003,1.01
146106,-0.08,-2.14,178.31,0.49,-2.99,54.69,0.057,0.003,0.942
146095,-0.06,-2.09,177.77,0.31,1.04,53.47,0.085,0.014,0.991
146156,-0.09,-2.22,-178.84,0.49,-2.01,58.59,0.055,0.031,1.006
146216,-0.03,-2.16,-175.35,0.31,0.98,57.37,0.013,0.043,0.975
146226,-0.02,-2.14,-174.79,0.67,2.08,56.76,0.013,0.043,0.975
146296,-0.01,-2.01,-171.03,-0.06,-1.34,51.15,-0.003,0.039,0.987
146306,-0.01,-1.98,-170.55,0.12,0.79,47.73,0.006,0.032,0.993
146367,0.06,-1.83,-167.96,0.31,0.24,40.1,-0.003,0.052,0.994
146416,0.1,-1.75,-166.11,0.85,0.31,34.42,-0.003,0.032,0.981
146427,0.09,-1.72,-165.78,0.31,-0.73,32.41,-0.031,-0.012,0.985
146486,0.11,-1.64,-164.32,0.43,1.22,25.39,0.014,0.008,0.998
146537,0.08,-1.49,-162.92,-0.12,0.49,21.18,-0.019,0,0.996
146548,0.09,-1.46,-162.73,0.55,-0.24,18.43,-0.021,0.006,0.986
146616,0.05,-1.29,-161.82,0,0.37,9.4,-0.008,-0.005,1.002
146627,0.05,-1.28,-161.76,0,0.37,9.4,-0.003,-0.007,0.998
146687,0.03,-1.17,-161.55,0.24,-1.34,0.67,-0.022,-0.038,0.987
146737,-0.04,-1.07,-161.71,-0.06,-0.37,-5.92,-0.021,-0.03,1
146747,-0.05,-1.04,-161.77,-0.06,-0.37,-5.92,-0.021,-0.03,1
146827,-0.33,-0.93,-162.63,-2.08,-1.1,-13.18,-0.061,-0.082,0.969
146997,-0.43,-0.95,-166.67,0.12,-3.66,-28.2,-0.011,-0.005,0.956
146988,-0.43,-0.93,-166.39,1.71,2.14,-27.04,0.018,0.001,0.921
146988,-0.43,-0.93,-166.39,1.71,2.14,-27.04,0.018,0.001,0.921
146997,-0.43,-0.95,-166.67,0.12,-3.66,-28.2,-0.011,-0.005,0.956
147028,-0.37,-0.94,-167.51,-0.43,2.2,-27.77,0.029,0.034,1.088
147058,-0.32,-0.97,-168.36,-1.95,1.22,-27.4,0.021,0.023,0.951
147078,-0.28,-0.96,-168.91,1.34,0.55,-27.77,0.025,0.039,0.999
147138,-0.12,-1.07,-170.43,-1.46,-1.22,-22.95,0.044,0.049,0.998
147148,-0.09,-1.1,-170.66,-1.46,-1.22,-22.95,0.044,0.049,0.998
147198,0.05,-1.2,-171.67,-2.08,-0.98,-17.03,0.043,0.062,1.006
147248,0.17,-1.25,-172.49,-0.37,-0.49,-15.44,0.038,0.056,1.014
147258,0.19,-1.25,-172.61,-0.67,0.98,-12.39,0.035,0.044,0.991
147318,0.34,-1.3,-173.24,-0.24,1.34,-6.41,0.055,0.028,1.006
147378,0.44,-1.4,-173.41,0.43,1.65,-0.55,0.057,0.032,0.976
147389,0.46,-1.4,-173.42,0.43,1.65,-0.55,0.057,0.032,0.976
147448,0.52,-1.54,-173.04,0.55,-0.43,8.67,0.056,0.02,1.005
147498,0.52,-1.59,-172.36,0.12,-0.12,17.4,0.036,0,1
147508,0.51,-1.6,-172.19,0.12,-0.12,17.4,0.036,0,1
147579,0.44,-1.74,-170.55,0.18,1.1,29.11,0.09,-0.037,1.002
147619,0.36,-1.84,-169.28,-1.46,0.43,35.34,0.054,-0.025,1.016
147649,0.27,-1.9,-168.19,1.46,-0.55,36.62,0.056,-0.036,0.974
147699,0.16,-1.99,-166.1,0.06,2.2,43.15,0.05,-0.021,0.972
147719,0.1,-2,-165.21,-0.24,-0.79,46.2,0.052,-0.011,1.021
147780,0,-1.95,-162.44,-0.18,0.24,46.39,0.017,0.011,0.994
147800,-0.04,-1.93,-161.49,-0.18,2.14,48.4,0.064,-0.022,1.001
147859,-0.15,-1.94,-158.54,-0.31,-0.92,49.68,0.038,0.005,0.986
147869,-0.16,-1.96,-158.04,-0.31,-0.92,49.68,0.038,0.005,0.986
147929,-0.2,-1.9,-155.11,-0.06,0.18,48.83,0.034,0.022,1.002
147999,-0.21,-1.81,-151.74,-0.49,-0.37,46.81,0.014,0.028,1.003
147999,-0.21,-1.81,-151.74,-0.49,-0.37,46.81,0.014,0.028,1.003
148060,-0.18,-1.67,-149.08,0.18,2.01,42.24,0,0.028,0.985
148070,-0.18,-1.63,-148.66,0.18,2.01,42.24,0,0.028,0.985
148130,-0.18,-1.54,-146.34,-2.14,-0.98,37.96,0.013,0.043,1.036
148180,-0.31,-1.53,-144.81,-0.12,-1.1,30.33,0.063,0.022,0.979
148210,-0.25,-1.68,-143.89,3.85,-3.91,30.94,0.061,-0.006,0.895
148260,-0.15,-1.7,-142.05,-1.53,-2.14,35.34,-0.012,0.014,0.99
148270,-0.17,-1.7,-141.7,-1.53,-2.14,35.34,-0.012,0.014,0.99
148330,-0.16,-1.64,-139.7,1.1,1.34,32.59,0.012,0.007,1.015
148391,-0.15,-1.69,-137.77,0.31,0.12,32.78,0.034,0.015,0.99
148391,-0.15,-1.69,-137.77,0.31,0.12,32.78,0.034,0.015,0.99
148460,-0.19,-1.72,-135.49,-0.24,-0.43,31.92,0.036,0.012,0.988
148490,-0.24,-1.72,-134.53,0.06,-0.61,32.1,0.008,-0.021,0.989
148511,-0.24,-1.72,-133.86,0.37,0.61,33.2,0.045,0.008,0.999
148591,-0.34,-1.77,-131.1,-0.37,-1.46,36.25,0.027,0,0.987
148580,-0.33,-1.76,-131.46,-0.37,-1.46,36.25,0.027,0,0.987
148641,-0.42,-1.7,-129.38,0.49,2.08,34.91,0.021,-0.009,1.016
148701,-0.47,-1.67,-127.34,1.22,-0.31,34.67,0.02,0.012,0.967
148701,-0.47,-1.67,-127.34,1.22,-0.31,34.67,0.02,0.012,0.967
148771,-0.55,-1.61,-125.04,-1.16,-0.49,32.23,0.023,-0.007,0.992
148783,-0.56,-1.6,-124.71,0.79,0.18,32.1,0.012,-0.021,1.012
148841,-0.64,-1.57,-122.86,0,-2.38,30.09,0.003,-0.029,1.022
148901,-0.74,-1.49,-121.25,0.06,2.62,24.29,-0.012,-0.028,1.017
148901,-0.74,-1.49,-121.25,0.06,2.62,24.29,-0.012,-0.028,1.017
148983,-0.78,-1.17,-120.05,-0.18,1.34,5.62,-0.019,-0.014,1.003
148992,-0.78,-1.14,-119.99,-0.18,1.34,5.62,-0.019,-0.014,1.003
149052,-0.76,-1.1,-119.89,0.49,-2.14,-0.37,0.018,-0.005,0.998
149063,-0.77,-1.07,-119.92,-1.71,1.77,-1.83,-0.007,-0.001,0.973
149132,-0.74,-0.96,-120.27,0.67,-0.18,-7.02,-0.027,-0.007,0.964
149192,-0.63,-1.03,-120.67,0.12,0.31,-6.71,0.054,0.026,0.993
149202,-0.62,-1.04,-120.72,-0.49,0.18,-4.52,0.032,0.007,0.997
149262,-0.53,-0.99,-121,1.59,1.4,-3.85,0.01,0.012,0.966
149272,-0.5,-0.98,-121.04,1.59,1.4,-3.85,0.01,0.012,0.966
149342,-0.35,-0.98,-121.31,0.24,0.31,-3.11,0.028,0.015,1.008
149402,-0.21,-0.98,-121.46,1.4,1.77,-0.85,0.053,0.007,0.99
149413,-0.19,-0.98,-121.47,1.4,1.77,-0.85,0.053,0.007,0.99
149463,-0.1,-1.03,-121.45,-0.55,-1.65,2.32,0.044,0.025,0.994
149483,-0.09,-1.07,-121.39,-0.73,1.22,3.78,0.039,0.008,0.999
149544,-0.1,-1.11,-121.06,-0.24,-0.98,7.39,0.028,-0.004,0.996
149594,-0.13,-1.17,-120.6,-1.53,-0.43,10.44,0.031,-0.009,1
149603,-0.14,-1.19,-120.49,0.18,-0.37,11.6,0.05,-0.009,0.982
149653,-0.18,-1.25,-119.8,-1.22,-0.18,15.01,0.045,-0.021,0.99
149663,-0.19,-1.26,-119.64,0.79,0.67,15.87,0.05,-0.021,0.993
149723,-0.18,-1.32,-118.52,2.08,1.22,21.06,0.041,0,1.011
149783,-0.21,-1.39,-117.07,1.04,-1.1,26.12,0.043,-0.008,0.978
149794,-0.21,-1.41,-116.81,1.04,-1.1,26.12,0.043,-0.008,0.978
149853,-0.26,-1.51,-114.93,0.49,0.37,31.49,0.059,-0.013,0.988
149893,-0.24,-1.57,-113.46,1.04,-1.59,37.72,0.044,0.003,0.968
149914,-0.24,-1.56,-112.7,1.34,2.01,38.09,0.059,-0.015,1.02
149994,-0.21,-1.61,-109.43,0.73,0.79,42.05,0.02,0.021,0.985
150004,-0.23,-1.6,-109.01,-0.37,0.61,41.44,0.039,0.007,1
150054,-0.23,-1.51,-107,-0.98,0.73,39.55,0.03,0.017,0.971
150065,-0.22,-1.48,-106.59,0.61,1.65,40.89,0.015,0.016,1.018
150164,-0.24,-1.42,-102.69,-0.55,-1.53,38.45,0.032,0.018,0.995
150194,-0.24,-1.42,-101.55,-0.31,0.18,37.84,0.016,0.019,0.995
150224,-0.23,-1.42,-100.44,0.85,0.55,35.64,0.008,0.011,0.988
150224,-0.23,-1.42,-100.44,0.85,0.55,35.64,0.008,0.011,0.988
150284,-0.14,-1.35,-98.32,-0.06,0.49,34,0.02,0.015,1.008
150334,-0.09,-1.31,-96.64,-0.37,-0.37,32.96,0.002,0.022,1.023
150355,-0.06,-1.29,-96,0.79,0.98,31.68,0.024,0.018,0.996
